Date,Series,EquityEUR,EquityIndexed,Drawdown
2021-01-21,Universe EW B&H,103.83,103.832,-0.001659
2021-01-22,Universe EW B&H,103.52,103.522,-0.004639
2021-01-25,Universe EW B&H,103.3,103.2967,-0.006805
2021-01-26,Universe EW B&H,103.62,103.621,-0.003687
2021-01-27,Universe EW B&H,101.53,101.5253,-0.023837
2021-01-28,Universe EW B&H,102.02,102.0186,-0.019094
2021-01-29,Universe EW B&H,100.31,100.3099,-0.035523
2021-02-01,Universe EW B&H,101.47,101.4663,-0.024405
2021-02-02,Universe EW B&H,102.78,102.7761,-0.011811
2021-02-03,Universe EW B&H,103.12,103.1188,-0.008515
2021-02-04,Universe EW B&H,103.82,103.8157,-0.001815
2021-02-05,Universe EW B&H,103.7,103.7037,-0.002892
2021-02-08,Universe EW B&H,104.49,104.4888,0
2021-02-09,Universe EW B&H,104.34,104.345,-0.001377
2021-02-10,Universe EW B&H,104.24,104.2421,-0.002361
2021-02-11,Universe EW B&H,104.53,104.5336,0
2021-02-12,Universe EW B&H,105.27,105.2687,0
2021-02-16,Universe EW B&H,106.14,106.1376,0
2021-02-17,Universe EW B&H,105.89,105.886,-0.002371
2021-02-18,Universe EW B&H,105.17,105.1692,-0.009124
2021-02-19,Universe EW B&H,105.32,105.3178,-0.007725
2021-02-22,Universe EW B&H,105.15,105.1484,-0.009321
2021-02-23,Universe EW B&H,105.1,105.1005,-0.009771
2021-02-24,Universe EW B&H,106.45,106.4538,0
2021-02-25,Universe EW B&H,105.15,105.145,-0.012294
2021-02-26,Universe EW B&H,103.96,103.9579,-0.023446
2021-03-01,Universe EW B&H,105.95,105.9534,-0.004701
2021-03-02,Universe EW B&H,105.75,105.7472,-0.006637
2021-03-03,Universe EW B&H,105.41,105.4086,-0.009818
2021-03-04,Universe EW B&H,104.63,104.6314,-0.017119
2021-03-05,Universe EW B&H,105.54,105.5381,-0.008602
2021-03-08,Universe EW B&H,106.28,106.2828,-0.001606
2021-03-09,Universe EW B&H,107.27,107.2704,0
2021-03-10,Universe EW B&H,108.08,108.0784,0
2021-03-11,Universe EW B&H,108.59,108.5895,0
2021-03-12,Universe EW B&H,108.76,108.7577,0
2021-03-15,Universe EW B&H,108.99,108.9912,0
2021-03-16,Universe EW B&H,109.22,109.2191,0
2021-03-17,Universe EW B&H,109.41,109.4112,0
2021-03-18,Universe EW B&H,108.75,108.7505,-0.006038
2021-03-19,Universe EW B&H,108.28,108.2848,-0.010295
2021-03-22,Universe EW B&H,108.77,108.7677,-0.005881
2021-03-23,Universe EW B&H,107.98,107.9791,-0.013089
2021-03-24,Universe EW B&H,107.7,107.6969,-0.015668
2021-03-25,Universe EW B&H,108.03,108.0332,-0.012595
2021-03-26,Universe EW B&H,109.61,109.6115,0
2021-03-29,Universe EW B&H,109.79,109.7938,0
2021-03-30,Universe EW B&H,109.91,109.9095,0
2021-03-31,Universe EW B&H,109.94,109.9443,0
2021-04-01,Universe EW B&H,110.96,110.9561,0
2021-04-05,Universe EW B&H,111.63,111.6298,0
2021-04-06,Universe EW B&H,111.8,111.8025,0
2021-04-07,Universe EW B&H,112.03,112.0306,0
2021-04-08,Universe EW B&H,112.51,112.5147,0
2021-04-09,Universe EW B&H,112.94,112.9427,0
2021-04-12,Universe EW B&H,112.56,112.5637,-0.003355
2021-04-13,Universe EW B&H,112.6,112.6012,-0.003024
2021-04-14,Universe EW B&H,112.73,112.7323,-0.001863
2021-04-15,Universe EW B&H,113.67,113.6734,0
2021-04-16,Universe EW B&H,114.31,114.3068,0
2021-04-19,Universe EW B&H,113.85,113.8492,-0.004003
2021-04-20,Universe EW B&H,112.3,112.304,-0.017521
2021-04-21,Universe EW B&H,113.25,113.253,-0.009218
2021-04-22,Universe EW B&H,112.71,112.7085,-0.013983
2021-04-23,Universe EW B&H,113.26,113.2574,-0.00918
2021-04-26,Universe EW B&H,113.4,113.3959,-0.007969
2021-04-27,Universe EW B&H,113.31,113.3079,-0.008738
2021-04-28,Universe EW B&H,113.45,113.4535,-0.007465
2021-04-29,Universe EW B&H,113.92,113.9236,-0.003352
2021-04-30,Universe EW B&H,113.28,113.2789,-0.008992
2021-05-03,Universe EW B&H,113.94,113.9448,-0.003167
2021-05-04,Universe EW B&H,112.86,112.8609,-0.012649
2021-05-05,Universe EW B&H,114.03,114.0284,-0.002435
2021-05-06,Universe EW B&H,114.79,114.7904,0
2021-05-07,Universe EW B&H,115.68,115.6763,0
2021-05-10,Universe EW B&H,115,114.9999,-0.005847
2021-05-11,Universe EW B&H,113.4,113.4027,-0.019655
2021-05-12,Universe EW B&H,112.56,112.5602,-0.026938
2021-05-13,Universe EW B&H,113.2,113.1984,-0.021421
2021-05-14,Universe EW B&H,114.82,114.8176,-0.007423
2021-05-17,Universe EW B&H,114.91,114.9119,-0.006608
2021-05-18,Universe EW B&H,114.39,114.3909,-0.011112
2021-05-19,Universe EW B&H,113.55,113.5452,-0.018423
2021-05-20,Universe EW B&H,114.87,114.8698,-0.006972
2021-05-21,Universe EW B&H,115.14,115.1421,-0.004618
2021-05-24,Universe EW B&H,115.84,115.839,0
2021-05-25,Universe EW B&H,115.58,115.5847,-0.002195
2021-05-26,Universe EW B&H,115.64,115.6433,-0.001689
2021-05-27,Universe EW B&H,115.86,115.8604,0
2021-05-28,Universe EW B&H,116.41,116.4094,0
2021-06-01,Universe EW B&H,116.62,116.6191,0
2021-06-02,Universe EW B&H,117.18,117.1814,0
2021-06-03,Universe EW B&H,117.16,117.1596,-0.000186
2021-06-04,Universe EW B&H,117.84,117.8402,0
2021-06-07,Universe EW B&H,117.82,117.819,-0.00018
2021-06-08,Universe EW B&H,117.74,117.7435,-0.000821
2021-06-09,Universe EW B&H,117.72,117.7166,-0.001049
2021-06-10,Universe EW B&H,118.16,118.1607,0
2021-06-11,Universe EW B&H,118.49,118.495,0
2021-06-14,Universe EW B&H,118.73,118.7341,0
2021-06-15,Universe EW B&H,118.71,118.7131,-0.000177
2021-06-16,Universe EW B&H,118.29,118.2919,-0.003724
2021-06-17,Universe EW B&H,118.2,118.2046,-0.004459
2021-06-18,Universe EW B&H,116.37,116.3715,-0.019899
2021-06-21,Universe EW B&H,117.57,117.5748,-0.009764
2021-06-22,Universe EW B&H,118.01,118.0078,-0.006117
2021-06-23,Universe EW B&H,117.35,117.3472,-0.011681
2021-06-24,Universe EW B&H,118.42,118.4239,-0.002613
2021-06-25,Universe EW B&H,118.6,118.5958,-0.001165
2021-06-28,Universe EW B&H,118.44,118.4388,-0.002487
2021-06-29,Universe EW B&H,118.7,118.7035,-0.000258
2021-06-30,Universe EW B&H,118.59,118.5866,-0.001242
2021-07-01,Universe EW B&H,119.23,119.234,0
2021-07-02,Universe EW B&H,119.65,119.6535,0
2021-07-06,Universe EW B&H,118.97,118.9682,-0.005728
2021-07-07,Universe EW B&H,119.33,119.3347,-0.002664
2021-07-08,Universe EW B&H,117.98,117.9817,-0.013972
2021-07-09,Universe EW B&H,119.62,119.6158,-0.000315
2021-07-12,Universe EW B&H,120.1,120.1018,0
2021-07-13,Universe EW B&H,120.12,120.121,0
2021-07-14,Universe EW B&H,120.19,120.1903,0
2021-07-15,Universe EW B&H,119.36,119.3616,-0.006895
2021-07-16,Universe EW B&H,118.4,118.4018,-0.014881
2021-07-19,Universe EW B&H,116.09,116.0888,-0.034125
2021-07-20,Universe EW B&H,117.36,117.3566,-0.023577
2021-07-21,Universe EW B&H,119.01,119.0081,-0.009836
2021-07-22,Universe EW B&H,118.79,118.7851,-0.011692
2021-07-23,Universe EW B&H,119.91,119.9097,-0.002335
2021-07-26,Universe EW B&H,120.15,120.1476,-0.000356
2021-07-27,Universe EW B&H,119.6,119.6031,-0.004886
2021-07-28,Universe EW B&H,120.12,120.1169,-0.000611
2021-07-29,Universe EW B&H,121.07,121.0742,0
2021-07-30,Universe EW B&H,120.51,120.5136,-0.00463
2021-08-02,Universe EW B&H,120.62,120.6237,-0.003721
2021-08-03,Universe EW B&H,121.34,121.3421,0
2021-08-04,Universe EW B&H,121.4,121.4015,0
2021-08-05,Universe EW B&H,122.11,122.1091,0
2021-08-06,Universe EW B&H,122.35,122.3498,0
2021-08-09,Universe EW B&H,122.4,122.3974,0
2021-08-10,Universe EW B&H,122.77,122.7729,0
2021-08-11,Universe EW B&H,123.18,123.1838,0
2021-08-12,Universe EW B&H,123.42,123.4197,0
2021-08-13,Universe EW B&H,123.72,123.7181,0
2021-08-16,Universe EW B&H,123.33,123.3335,-0.003109
2021-08-17,Universe EW B&H,122.99,122.9866,-0.005913
2021-08-18,Universe EW B&H,121.83,121.8282,-0.015277
2021-08-19,Universe EW B&H,120.9,120.9012,-0.022769
2021-08-20,Universe EW B&H,121.53,121.5327,-0.017665
2021-08-23,Universe EW B&H,122.61,122.6098,-0.008959
2021-08-24,Universe EW B&H,122.73,122.7343,-0.007953
2021-08-25,Universe EW B&H,122.83,122.8323,-0.00716
2021-08-26,Universe EW B&H,122.41,122.4116,-0.010561
2021-08-27,Universe EW B&H,123.2,123.1983,-0.004202
2021-08-30,Universe EW B&H,123.38,123.3768,-0.002759
2021-08-31,Universe EW B&H,122.9,122.8958,-0.006647
2021-09-01,Universe EW B&H,122.86,122.857,-0.006961
2021-09-02,Universe EW B&H,123.25,123.245,-0.003824
2021-09-03,Universe EW B&H,122.87,122.8703,-0.006853
2021-09-07,Universe EW B&H,122.77,122.7694,-0.007669
2021-09-08,Universe EW B&H,122.09,122.0884,-0.013173
2021-09-09,Universe EW B&H,121.55,121.5482,-0.01754
2021-09-10,Universe EW B&H,121.21,121.209,-0.020281
2021-09-13,Universe EW B&H,121.81,121.806,-0.015456
2021-09-14,Universe EW B&H,121.25,121.2487,-0.01996
2021-09-15,Universe EW B&H,121.53,121.529,-0.017695
2021-09-16,Universe EW B&H,121.44,121.4426,-0.018393
2021-09-17,Universe EW B&H,120.53,120.529,-0.025778
2021-09-20,Universe EW B&H,118.53,118.5272,-0.041958
2021-09-21,Universe EW B&H,119.02,119.0191,-0.037982
2021-09-22,Universe EW B&H,120.51,120.5147,-0.025893
2021-09-23,Universe EW B&H,121.98,121.9821,-0.014032
2021-09-24,Universe EW B&H,121.94,121.9409,-0.014365
2021-09-27,Universe EW B&H,122.21,122.2096,-0.012194
2021-09-28,Universe EW B&H,120.29,120.291,-0.027701
2021-09-29,Universe EW B&H,120.97,120.968,-0.022229
2021-09-30,Universe EW B&H,120.09,120.0938,-0.029296
2021-10-01,Universe EW B&H,120.75,120.7499,-0.023992
2021-10-04,Universe EW B&H,119.78,119.7764,-0.031861
2021-10-05,Universe EW B&H,121.07,121.0743,-0.02137
2021-10-06,Universe EW B&H,120.73,120.7266,-0.02418
2021-10-07,Universe EW B&H,122.24,122.2447,-0.011909
2021-10-08,Universe EW B&H,122.34,122.336,-0.011172
2021-10-11,Universe EW B&H,122.13,122.1285,-0.012849
2021-10-12,Universe EW B&H,121.57,121.5698,-0.017365
2021-10-13,Universe EW B&H,121.89,121.8922,-0.014759
2021-10-14,Universe EW B&H,123.55,123.5471,-0.001382
2021-10-15,Universe EW B&H,124.52,124.5169,0
2021-10-18,Universe EW B&H,124.38,124.3805,-0.001096
2021-10-19,Universe EW B&H,124.96,124.9566,0
2021-10-20,Universe EW B&H,125.25,125.2544,0
2021-10-21,Universe EW B&H,125.25,125.2533,-0.000008
2021-10-22,Universe EW B&H,125.42,125.4217,0
2021-10-25,Universe EW B&H,125.69,125.6868,0
2021-10-26,Universe EW B&H,126.31,126.3107,0
2021-10-27,Universe EW B&H,125.58,125.5844,-0.00575
2021-10-28,Universe EW B&H,126.29,126.2894,-0.000169
2021-10-29,Universe EW B&H,126.66,126.6571,0
2021-11-01,Universe EW B&H,127.1,127.0995,0
2021-11-02,Universe EW B&H,127.65,127.6494,0
2021-11-03,Universe EW B&H,128.25,128.2487,0
2021-11-04,Universe EW B&H,128.99,128.991,0
2021-11-05,Universe EW B&H,129.68,129.6774,0
2021-11-08,Universe EW B&H,129.99,129.9855,0
2021-11-09,Universe EW B&H,129.75,129.7512,-0.001803
2021-11-10,Universe EW B&H,129.27,129.2742,-0.005473
2021-11-11,Universe EW B&H,129.39,129.3928,-0.00456
2021-11-12,Universe EW B&H,129.92,129.9214,-0.000493
2021-11-15,Universe EW B&H,129.96,129.9576,-0.000215
2021-11-16,Universe EW B&H,130.33,130.3338,0
2021-11-17,Universe EW B&H,130.07,130.0691,-0.002031
2021-11-18,Universe EW B&H,129.94,129.9449,-0.002983
2021-11-19,Universe EW B&H,129.12,129.1218,-0.009299
2021-11-22,Universe EW B&H,128.93,128.9259,-0.010802
2021-11-23,Universe EW B&H,129.11,129.109,-0.009397
2021-11-24,Universe EW B&H,129.45,129.4473,-0.006801
2021-11-26,Universe EW B&H,125.46,125.4574,-0.037414
2021-11-29,Universe EW B&H,126.45,126.4492,-0.029805
2021-11-30,Universe EW B&H,124.51,124.512,-0.044668
2021-12-01,Universe EW B&H,124.86,124.8575,-0.042017
2021-12-02,Universe EW B&H,125.55,125.5545,-0.03667
2021-12-03,Universe EW B&H,124.83,124.8293,-0.042233
2021-12-06,Universe EW B&H,126.5,126.5037,-0.029387
2021-12-07,Universe EW B&H,129.03,129.0326,-0.009983
2021-12-08,Universe EW B&H,128.66,128.6566,-0.012868
2021-12-09,Universe EW B&H,128.2,128.1998,-0.016373
2021-12-10,Universe EW B&H,129.09,129.0854,-0.009578
2021-12-13,Universe EW B&H,128.25,128.2482,-0.016002
2021-12-14,Universe EW B&H,127.62,127.6193,-0.020827
2021-12-15,Universe EW B&H,129.15,129.147,-0.009106
2021-12-16,Universe EW B&H,129.46,129.4559,-0.006735
2021-12-17,Universe EW B&H,127.75,127.7533,-0.019799
2021-12-20,Universe EW B&H,126.27,126.2731,-0.031156
2021-12-21,Universe EW B&H,128.17,128.1696,-0.016605
2021-12-22,Universe EW B&H,129.09,129.088,-0.009558
2021-12-23,Universe EW B&H,130.03,130.034,-0.0023
2021-12-27,Universe EW B&H,131.3,131.296,0
2021-12-28,Universe EW B&H,131.47,131.4653,0
2021-12-29,Universe EW B&H,131.2,131.1956,-0.002052
2021-12-30,Universe EW B&H,131.04,131.0382,-0.003249
2021-12-31,Universe EW B&H,130.77,130.767,-0.005312
2022-01-03,Universe EW B&H,131.93,131.9262,0
2022-01-04,Universe EW B&H,132.92,132.916,0
2022-01-05,Universe EW B&H,132.08,132.0825,-0.006271
2022-01-06,Universe EW B&H,131.81,131.8057,-0.008353
2022-01-07,Universe EW B&H,131.7,131.7032,-0.009124
2022-01-10,Universe EW B&H,131.29,131.2878,-0.01225
2022-01-11,Universe EW B&H,132.49,132.4873,-0.003225
2022-01-12,Universe EW B&H,132.6,132.5966,-0.002403
2022-01-13,Universe EW B&H,131.74,131.7414,-0.008837
2022-01-14,Universe EW B&H,131.65,131.65,-0.009525
2022-01-18,Universe EW B&H,130.01,130.0102,-0.021862
2022-01-19,Universe EW B&H,129.61,129.6093,-0.024878
2022-01-20,Universe EW B&H,128.77,128.7725,-0.031174
2022-01-21,Universe EW B&H,126.48,126.479,-0.048429
2022-01-24,Universe EW B&H,124.78,124.7818,-0.061198
2022-01-25,Universe EW B&H,124.8,124.7975,-0.06108
2022-01-26,Universe EW B&H,125.77,125.7739,-0.053734
2022-01-27,Universe EW B&H,126.06,126.0646,-0.051547
2022-01-28,Universe EW B&H,126.91,126.9101,-0.045186
2022-01-31,Universe EW B&H,128.54,128.5437,-0.032895
2022-02-01,Universe EW B&H,130.14,130.1414,-0.020875
2022-02-02,Universe EW B&H,130.98,130.9772,-0.014587
2022-02-03,Universe EW B&H,128.41,128.4139,-0.033872
2022-02-04,Universe EW B&H,128.29,128.2924,-0.034786
2022-02-07,Universe EW B&H,128.78,128.7768,-0.031142
2022-02-08,Universe EW B&H,129.29,129.2867,-0.027305
2022-02-09,Universe EW B&H,131.01,131.0085,-0.014351
2022-02-10,Universe EW B&H,129.68,129.679,-0.024354
2022-02-11,Universe EW B&H,128.24,128.2435,-0.035153
2022-02-14,Universe EW B&H,126.82,126.8208,-0.045858
2022-02-15,Universe EW B&H,128.83,128.8259,-0.030772
2022-02-16,Universe EW B&H,128.55,128.5524,-0.03283
2022-02-17,Universe EW B&H,126.72,126.7206,-0.046612
2022-02-18,Universe EW B&H,125.79,125.7933,-0.053588
2022-02-22,Universe EW B&H,124.2,124.1976,-0.065593
2022-02-23,Universe EW B&H,122.97,122.9707,-0.074824
2022-02-24,Universe EW B&H,122.03,122.0271,-0.081923
2022-02-25,Universe EW B&H,125.53,125.525,-0.055606
2022-02-28,Universe EW B&H,124.86,124.8625,-0.060591
2022-03-01,Universe EW B&H,122.28,122.2833,-0.079995
2022-03-02,Universe EW B&H,124.08,124.0755,-0.066512
2022-03-03,Universe EW B&H,122.29,122.2889,-0.079954
2022-03-04,Universe EW B&H,119.61,119.6094,-0.100113
2022-03-07,Universe EW B&H,117.22,117.2201,-0.118089
2022-03-08,Universe EW B&H,117.19,117.1872,-0.118337
2022-03-09,Universe EW B&H,121.48,121.4776,-0.086057
2022-03-10,Universe EW B&H,120.11,120.1072,-0.096368
2022-03-11,Universe EW B&H,119.95,119.9451,-0.097587
2022-03-14,Universe EW B&H,120.32,120.3184,-0.094779
2022-03-15,Universe EW B&H,121.72,121.7187,-0.084243
2022-03-16,Universe EW B&H,124.78,124.7796,-0.061215
2022-03-17,Universe EW B&H,125.93,125.9295,-0.052563
2022-03-18,Universe EW B&H,126.83,126.8292,-0.045794
2022-03-21,Universe EW B&H,126.87,126.8676,-0.045506
2022-03-22,Universe EW B&H,127.89,127.8853,-0.037849
2022-03-23,Universe EW B&H,126.39,126.3932,-0.049074
2022-03-24,Universe EW B&H,127.66,127.6582,-0.039558
2022-03-25,Universe EW B&H,128.01,128.0082,-0.036924
2022-03-28,Universe EW B&H,128.45,128.4513,-0.033591
2022-03-29,Universe EW B&H,130.43,130.4279,-0.01872
2022-03-30,Universe EW B&H,129.71,129.7144,-0.024087
2022-03-31,Universe EW B&H,127.81,127.8056,-0.038449
2022-04-01,Universe EW B&H,128.31,128.3124,-0.034635
2022-04-04,Universe EW B&H,129.27,129.2693,-0.027436
2022-04-05,Universe EW B&H,128.04,128.0386,-0.036696
2022-04-06,Universe EW B&H,126.81,126.8052,-0.045975
2022-04-07,Universe EW B&H,126.98,126.9836,-0.044633
2022-04-08,Universe EW B&H,127.71,127.7077,-0.039185
2022-04-11,Universe EW B&H,126.28,126.2825,-0.049908
2022-04-12,Universe EW B&H,125.69,125.6884,-0.054377
2022-04-13,Universe EW B&H,126.37,126.3659,-0.04928
2022-04-14,Universe EW B&H,125.74,125.7371,-0.054011
2022-04-18,Universe EW B&H,125.87,125.8717,-0.052998
2022-04-19,Universe EW B&H,126.86,126.8594,-0.045567
2022-04-20,Universe EW B&H,126.86,126.8609,-0.045556
2022-04-21,Universe EW B&H,125.99,125.987,-0.05213
2022-04-22,Universe EW B&H,123.19,123.1875,-0.073193
2022-04-25,Universe EW B&H,122.48,122.4828,-0.078494
2022-04-26,Universe EW B&H,120.26,120.262,-0.095203
2022-04-27,Universe EW B&H,120.53,120.5308,-0.093181
2022-04-28,Universe EW B&H,123.21,123.2064,-0.07305
2022-04-29,Universe EW B&H,121.2,121.2041,-0.088115
2022-05-02,Universe EW B&H,121.36,121.3579,-0.086958
2022-05-03,Universe EW B&H,122.12,122.1226,-0.081205
2022-05-04,Universe EW B&H,123.85,123.8466,-0.068234
2022-05-05,Universe EW B&H,121.33,121.3271,-0.08719
2022-05-06,Universe EW B&H,120.47,120.4738,-0.093609
2022-05-09,Universe EW B&H,116.89,116.8851,-0.120609
2022-05-10,Universe EW B&H,117.71,117.7104,-0.1144
2022-05-11,Universe EW B&H,117.81,117.8057,-0.113683
2022-05-12,Universe EW B&H,117.26,117.2562,-0.117817
2022-05-13,Universe EW B&H,120.03,120.0329,-0.096927
2022-05-16,Universe EW B&H,119.84,119.8412,-0.098369
2022-05-17,Universe EW B&H,121.83,121.8251,-0.083443
2022-05-18,Universe EW B&H,118.42,118.4198,-0.109063
2022-05-19,Universe EW B&H,117.05,117.0456,-0.119402
2022-05-20,Universe EW B&H,117.55,117.5507,-0.115601
2022-05-23,Universe EW B&H,119.53,119.533,-0.100687
2022-05-24,Universe EW B&H,118.65,118.6469,-0.107354
2022-05-25,Universe EW B&H,119.38,119.3759,-0.10187
2022-05-26,Universe EW B&H,121.38,121.3766,-0.086817
2022-05-27,Universe EW B&H,123.67,123.672,-0.069548
2022-05-31,Universe EW B&H,123.45,123.4497,-0.07122
2022-06-01,Universe EW B&H,122.77,122.7671,-0.076355
2022-06-02,Universe EW B&H,124.64,124.6436,-0.062238
2022-06-03,Universe EW B&H,123.66,123.6606,-0.069633
2022-06-06,Universe EW B&H,124.11,124.1084,-0.066264
2022-06-07,Universe EW B&H,124.73,124.7288,-0.061597
2022-06-08,Universe EW B&H,123.82,123.8176,-0.068453
2022-06-09,Universe EW B&H,121.18,121.178,-0.088312
2022-06-10,Universe EW B&H,117.71,117.7148,-0.114367
2022-06-13,Universe EW B&H,114.24,114.2438,-0.140482
2022-06-14,Universe EW B&H,113.85,113.8464,-0.143471
2022-06-15,Universe EW B&H,115.43,115.433,-0.131534
2022-06-16,Universe EW B&H,112.04,112.0449,-0.157025
2022-06-17,Universe EW B&H,111.78,111.7775,-0.159037
2022-06-21,Universe EW B&H,114.04,114.038,-0.142029
2022-06-22,Universe EW B&H,113.36,113.3632,-0.147107
2022-06-23,Universe EW B&H,112.95,112.9494,-0.15022
2022-06-24,Universe EW B&H,116.39,116.3908,-0.124328
2022-06-27,Universe EW B&H,116.72,116.7232,-0.121828
2022-06-28,Universe EW B&H,115.63,115.6344,-0.130019
2022-06-29,Universe EW B&H,115.28,115.2786,-0.132696
2022-06-30,Universe EW B&H,113.86,113.863,-0.143346
2022-07-01,Universe EW B&H,114.12,114.1213,-0.141403
2022-07-05,Universe EW B&H,113.06,113.061,-0.14938
2022-07-06,Universe EW B&H,113.87,113.8743,-0.143261
2022-07-07,Universe EW B&H,115.96,115.9646,-0.127535
2022-07-08,Universe EW B&H,116.27,116.2723,-0.12522
2022-07-11,Universe EW B&H,115.04,115.0372,-0.134512
2022-07-12,Universe EW B&H,114.89,114.8912,-0.13561
2022-07-13,Universe EW B&H,114.14,114.1436,-0.141235
2022-07-14,Universe EW B&H,113.23,113.2339,-0.148079
2022-07-15,Universe EW B&H,115.8,115.7969,-0.128797
2022-07-18,Universe EW B&H,115.94,115.94,-0.12772
2022-07-19,Universe EW B&H,118.75,118.7513,-0.106569
2022-07-20,Universe EW B&H,119.21,119.2131,-0.103094
2022-07-21,Universe EW B&H,120.09,120.091,-0.09649
2022-07-22,Universe EW B&H,119.43,119.4331,-0.101439
2022-07-25,Universe EW B&H,119.64,119.6409,-0.099876
2022-07-26,Universe EW B&H,118.72,118.7238,-0.106776
2022-07-27,Universe EW B&H,120.56,120.5559,-0.092992
2022-07-28,Universe EW B&H,121.45,121.4463,-0.086293
2022-07-29,Universe EW B&H,122.66,122.6647,-0.077126
2022-08-01,Universe EW B&H,122.61,122.6077,-0.077555
2022-08-02,Universe EW B&H,121.82,121.8207,-0.083476
2022-08-03,Universe EW B&H,122.86,122.8626,-0.075637
2022-08-04,Universe EW B&H,122.91,122.9057,-0.075313
2022-08-05,Universe EW B&H,122.53,122.5301,-0.078139
2022-08-08,Universe EW B&H,122.79,122.7879,-0.076199
2022-08-09,Universe EW B&H,122.1,122.1026,-0.081355
2022-08-10,Universe EW B&H,123.76,123.7565,-0.068912
2022-08-11,Universe EW B&H,123.83,123.8253,-0.068394
2022-08-12,Universe EW B&H,125.13,125.135,-0.058541
2022-08-15,Universe EW B&H,125.39,125.3936,-0.056595
2022-08-16,Universe EW B&H,125.95,125.9478,-0.052426
2022-08-17,Universe EW B&H,124.74,124.7398,-0.061514
2022-08-18,Universe EW B&H,125.44,125.4356,-0.056279
2022-08-19,Universe EW B&H,124.18,124.1752,-0.065762
2022-08-22,Universe EW B&H,121.92,121.9212,-0.08272
2022-08-23,Universe EW B&H,121.71,121.7058,-0.08434
2022-08-24,Universe EW B&H,121.96,121.96,-0.082428
2022-08-25,Universe EW B&H,123.17,123.1742,-0.073293
2022-08-26,Universe EW B&H,120.05,120.0475,-0.096817
2022-08-29,Universe EW B&H,119.34,119.3399,-0.10214
2022-08-30,Universe EW B&H,118.56,118.5633,-0.107983
2022-08-31,Universe EW B&H,117.58,117.5762,-0.11541
2022-09-01,Universe EW B&H,116.86,116.8595,-0.120802
2022-09-02,Universe EW B&H,117.32,117.3168,-0.117361
2022-09-06,Universe EW B&H,116.63,116.6349,-0.122491
2022-09-07,Universe EW B&H,117.47,117.4701,-0.116208
2022-09-08,Universe EW B&H,118.25,118.2455,-0.110374
2022-09-09,Universe EW B&H,120.01,120.0148,-0.097063
2022-09-12,Universe EW B&H,121.57,121.5699,-0.085363
2022-09-13,Universe EW B&H,117.85,117.8474,-0.113369
2022-09-14,Universe EW B&H,117.48,117.479,-0.116141
2022-09-15,Universe EW B&H,116.55,116.5485,-0.123142
2022-09-16,Universe EW B&H,115.6,115.5979,-0.130293
2022-09-19,Universe EW B&H,115.98,115.977,-0.127442
2022-09-20,Universe EW B&H,114.89,114.8912,-0.135611
2022-09-21,Universe EW B&H,114.22,114.2167,-0.140685
2022-09-22,Universe EW B&H,113.17,113.1694,-0.148565
2022-09-23,Universe EW B&H,110.85,110.8453,-0.16605
2022-09-26,Universe EW B&H,110.05,110.0487,-0.172043
2022-09-27,Universe EW B&H,109.76,109.7589,-0.174224
2022-09-28,Universe EW B&H,111.29,111.2868,-0.162728
2022-09-29,Universe EW B&H,109.62,109.6179,-0.175284
2022-09-30,Universe EW B&H,109.03,109.0318,-0.179694
2022-10-03,Universe EW B&H,111.03,111.032,-0.164645
2022-10-04,Universe EW B&H,114.71,114.7122,-0.136957
2022-10-05,Universe EW B&H,114.34,114.3352,-0.139794
2022-10-06,Universe EW B&H,113.54,113.5395,-0.14578
2022-10-07,Universe EW B&H,111.34,111.3403,-0.162326
2022-10-10,Universe EW B&H,110.56,110.5567,-0.168221
2022-10-11,Universe EW B&H,109.83,109.8305,-0.173685
2022-10-12,Universe EW B&H,109.69,109.6888,-0.174751
2022-10-13,Universe EW B&H,111.92,111.9224,-0.157947
2022-10-14,Universe EW B&H,110.77,110.77,-0.166617
2022-10-17,Universe EW B&H,113.1,113.0988,-0.149096
2022-10-18,Universe EW B&H,114.09,114.0945,-0.141604
2022-10-19,Universe EW B&H,113.97,113.9733,-0.142516
2022-10-20,Universe EW B&H,113.68,113.6794,-0.144727
2022-10-21,Universe EW B&H,115.49,115.4922,-0.131089
2022-10-24,Universe EW B&H,116.81,116.8098,-0.121176
2022-10-25,Universe EW B&H,118.23,118.2336,-0.110464
2022-10-26,Universe EW B&H,118.25,118.2536,-0.110313
