CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerStatus,WarehouseDistanceBand,TenureBand,CashbackBand,RecencyScore,FrequencyScore,ChurnProbability,PredictedChurn,RiskBand,RiskRank
51487,0,18.0,Phone,1,35.0,CC,Male,2.0,3,Mobile Phone,1,Single,6,0,13.0,1.0,1.0,3.0,135,Stayed,Far,13–24 months,Moderate,4,1,0.1654,0,Medium,2439
51488,0,11.0,Phone,1,9.0,Cash on Delivery,Female,2.0,3,Laptop & Accessory,3,Single,4,1,20.0,2.0,2.0,2.0,143,Stayed,Very close,7–12 months,Moderate,5,2,0.3535,0,Medium,1694
51489,0,3.0,Phone,1,15.6,Debit Card,Female,3.0,3,Mobile Phone,3,Single,2,0,14.0,1.0,1.0,4.0,126,Stayed,Close,0–6 months,Moderate,3,1,0.405,0,Medium,1523
51490,0,5.0,Computer,3,15.0,Credit Card,Male,2.0,5,Laptop & Accessory,1,Married,1,0,17.0,0.0,1.0,7.0,147,Stayed,Close,0–6 months,Moderate,2,1,0.0787,0,Low,2935
51491,0,3.0,Phone,1,11.0,Cash on Delivery,Female,2.0,3,Mobile Phone,5,Married,6,0,14.0,0.0,2.0,30.0,132,Stayed,Close,0–6 months,Moderate,1,2,0.0605,0,Low,3054
51492,0,3.0,Phone,1,8.0,CC,Male,2.93,4,Mobile Phone,1,Single,1,0,13.0,0.0,1.0,2.0,127,Stayed,Very close,0–6 months,Moderate,5,1,0.2707,0,Medium,1991
51493,0,14.0,Computer,1,16.0,Debit Card,Male,3.0,4,Grocery,5,Married,5,0,13.0,1.75,7.0,7.0,272,Stayed,Close,13–24 months,High,2,5,0.1969,0,Medium,2299
51494,0,10.19,Phone,1,15.0,Debit Card,Male,3.0,3,Mobile Phone,5,Married,3,0,21.0,0.0,1.0,4.0,122,Stayed,Close,7–12 months,Moderate,3,1,0.1468,0,Medium,2530
51495,0,10.19,Phone,1,9.0,Credit Card,Female,3.0,3,Mobile Phone,4,Single,2,0,14.0,1.0,1.0,0.0,115,Stayed,Very close,7–12 months,Moderate,5,1,0.257,0,Medium,2040
51496,0,13.0,Computer,1,32.0,Credit Card,Female,2.0,3,Laptop & Accessory,4,Married,2,0,11.0,0.0,2.0,13.0,156,Stayed,Far,13–24 months,Moderate,1,2,0.0257,0,Low,3306
51497,0,8.0,Phone,3,6.0,E wallet,Male,3.0,3,Fashion,4,Married,2,0,13.0,0.0,1.0,6.0,173,Stayed,Very close,7–12 months,Moderate,2,1,0.2454,0,Medium,2089
51498,0,10.19,Phone,3,12.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Married,3,1,20.0,0.0,4.0,5.0,123,Stayed,Close,7–12 months,Moderate,2,4,0.367,0,Medium,1654
51499,0,18.0,Phone,1,15.6,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,9,0,18.0,1.0,1.0,15.0,123,Stayed,Close,13–24 months,Moderate,1,1,0.034,0,Low,3237
51500,0,5.0,Computer,3,14.0,E wallet,Female,2.0,3,Fashion,1,Single,2,0,14.0,2.0,3.0,7.0,190,Stayed,Close,0–6 months,Moderate,2,4,0.3,0,Medium,1885
51501,0,2.0,Computer,1,6.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,3,Married,2,0,13.0,0.0,1.0,9.0,143,Stayed,Very close,0–6 months,Moderate,1,1,0.1118,0,Medium,2721
51502,0,24.0,Phone,1,13.0,Credit Card,Male,2.0,4,Laptop & Accessory,3,Married,3,0,17.0,1.0,1.0,0.0,161,Stayed,Close,13–24 months,Moderate,5,1,0.0019,0,Low,3506
51503,0,30.0,Phone,1,15.0,CC,Female,3.0,4,Mobile Phone,4,Married,5,1,20.0,1.0,1.0,0.0,133,Stayed,Close,25+ months,Moderate,5,1,0.0014,0,Low,3511
51504,0,13.0,Phone,3,10.0,E wallet,Male,3.0,4,Fashion,1,Married,8,0,11.0,1.0,2.0,11.0,209,Stayed,Very close,13–24 months,High,1,2,0.4084,0,Medium,1513
51505,0,10.19,Computer,3,8.0,E wallet,Female,3.0,3,Mobile Phone,3,Married,7,0,18.0,0.0,1.0,2.0,122,Stayed,Very close,7–12 months,Moderate,5,1,0.4972,0,High,1272
51506,0,0.0,Phone,1,15.6,CC,Male,3.0,3,Mobile Phone,1,Married,2,0,24.0,2.0,2.0,2.0,123,Stayed,Close,0–6 months,Moderate,5,2,0.3071,0,Medium,1855
51507,0,10.19,Computer,1,15.0,CC,Male,2.0,3,Mobile Phone,4,Married,7,0,18.0,2.0,2.0,2.0,120,Stayed,Close,7–12 months,Moderate,5,2,0.4072,0,Medium,1517
51508,0,1.0,Phone,1,27.0,CC,Male,2.93,3,Mobile Phone,1,Married,2,0,11.0,0.0,1.0,2.0,127,Stayed,Moderate,0–6 months,Moderate,5,1,0.3833,0,Medium,1591
51509,0,30.0,Phone,1,30.0,Debit Card,Male,2.0,1,Fashion,1,Married,4,1,16.0,1.0,1.0,4.0,194,Stayed,Moderate,25+ months,Moderate,3,1,0.0003,0,Low,3522
51510,0,0.0,Computer,1,15.6,CC,Male,3.0,4,Mobile Phone,3,Married,2,1,15.0,0.0,1.0,1.0,126,Stayed,Close,0–6 months,Moderate,5,1,0.8983,1,High,288
51511,0,23.0,Phone,1,17.0,Debit Card,Female,2.0,3,Others,4,Single,4,0,15.71,0.0,4.0,4.0,299,Stayed,Close,13–24 months,High,3,4,0.031,0,Low,3259
51512,0,14.0,Phone,1,15.6,Debit Card,Male,2.0,3,Mobile Phone,3,Married,5,0,12.0,1.0,1.0,8.0,125,Stayed,Close,13–24 months,Moderate,2,1,0.163,0,Medium,2452
51513,0,3.0,Phone,3,11.0,Debit Card,Female,2.0,3,Fashion,1,Married,3,0,12.0,1.0,7.0,4.0,194,Stayed,Close,0–6 months,Moderate,3,5,0.2033,0,Medium,2265
51514,0,11.0,Phone,3,6.0,Debit Card,Female,2.0,4,Laptop & Accessory,1,Single,5,0,22.0,0.0,1.0,7.0,187,Stayed,Very close,7–12 months,Moderate,2,1,0.0136,0,Low,3400
51515,0,5.0,Phone,1,12.0,Debit Card,Male,2.93,3,Mobile Phone,3,Single,4,0,20.0,0.0,1.0,4.0,130,Stayed,Close,0–6 months,Moderate,3,1,0.2812,0,Medium,1955
51516,0,0.0,Phone,1,23.0,Cash on Delivery,Male,2.93,3,Mobile Phone,4,Married,1,1,16.0,0.0,1.0,1.0,131,Stayed,Moderate,0–6 months,Moderate,5,1,0.9163,1,High,238
51517,1,0.0,Computer,3,15.6,Cash on Delivery,Female,3.0,5,Mobile Phone,5,Single,1,0,21.0,1.0,1.0,0.0,123,Churned,Close,0–6 months,Moderate,5,1,0.9799,1,High,40
51518,0,10.19,Computer,1,9.0,CC,Male,1.0,3,Mobile Phone,4,Single,5,0,12.0,2.0,7.0,2.0,121,Stayed,Very close,7–12 months,Moderate,5,5,0.6529,1,High,916
51519,0,3.0,Computer,1,15.0,CC,Male,2.93,3,Laptop & Accessory,5,Married,2,0,11.0,5.0,6.0,10.0,131,Stayed,Close,0–6 months,Moderate,1,5,0.2577,0,Medium,2038
51520,0,18.0,Phone,3,10.0,Debit Card,Female,1.0,3,Laptop & Accessory,5,Married,5,1,11.0,0.0,1.0,3.0,150,Stayed,Very close,13–24 months,Moderate,4,1,0.197,0,Medium,2298
51521,0,29.0,Phone,1,14.0,Debit Card,Female,3.0,3,Mobile Phone,5,Married,5,1,18.0,2.0,2.0,2.0,143,Stayed,Close,25+ months,Moderate,5,2,0.0017,0,Low,3508
51522,0,6.0,Phone,1,15.6,Debit Card,Male,2.0,3,Mobile Phone,1,Single,1,0,14.0,1.0,1.0,2.0,125,Stayed,Close,0–6 months,Moderate,5,1,0.1808,0,Medium,2369
51523,1,0.0,Phone,1,8.0,Debit Card,Male,2.0,4,Mobile Phone,1,Single,2,0,22.0,1.0,1.0,0.0,111,Churned,Very close,0–6 months,Moderate,5,1,0.7246,1,High,739
51524,0,19.0,Phone,3,6.0,E wallet,Female,3.0,3,Fashion,5,Married,2,0,25.0,8.0,15.0,7.0,205,Stayed,Very close,13–24 months,High,2,5,0.2497,0,Medium,2074
51525,0,10.19,Phone,1,15.0,Debit Card,Female,3.0,3,Mobile Phone,1,Single,2,0,12.0,1.0,2.0,1.0,123,Stayed,Close,7–12 months,Moderate,5,2,0.1477,0,Medium,2524
51526,0,4.0,Phone,1,18.0,Credit Card,Female,3.0,3,Mobile Phone,1,Married,9,1,23.0,1.0,1.0,2.0,139,Stayed,Close,0–6 months,Moderate,5,1,0.6621,1,High,900
51527,0,10.19,Phone,1,33.0,CC,Female,3.0,3,Mobile Phone,4,Single,3,0,15.0,0.0,1.0,2.0,123,Stayed,Far,7–12 months,Moderate,5,1,0.3008,0,Medium,1880
51528,1,4.0,Phone,3,26.0,E wallet,Female,2.93,3,Mobile Phone,4,Single,2,1,22.0,0.0,1.0,2.0,131,Churned,Moderate,0–6 months,Moderate,5,1,0.9329,1,High,193
51529,0,23.0,Phone,1,6.0,Credit Card,Male,2.0,4,Mobile Phone,3,Married,3,0,15.0,1.0,1.0,2.0,137,Stayed,Very close,13–24 months,Moderate,5,1,0.0072,0,Low,3459
51530,0,26.0,Phone,1,19.0,Credit Card,Female,2.0,1,Laptop & Accessory,5,Married,2,0,11.0,1.0,1.0,3.0,145,Stayed,Close,25+ months,Moderate,4,1,0.0001,0,Low,3524
51531,0,6.0,Phone,1,20.0,CC,Female,2.93,3,Mobile Phone,4,Married,2,0,13.0,1.0,1.0,6.0,128,Stayed,Close,0–6 months,Moderate,2,1,0.1083,0,Medium,2740
51532,0,13.0,Phone,1,10.0,Credit Card,Female,2.0,3,Others,3,Married,2,0,14.0,1.75,9.0,9.0,290,Stayed,Very close,13–24 months,High,1,5,0.1258,0,Medium,2645
51533,0,28.0,Phone,1,20.0,Credit Card,Male,3.0,1,Others,4,Single,9,0,11.0,1.75,2.0,15.0,287,Stayed,Close,25+ months,High,1,2,0.0012,0,Low,3513
51534,0,7.0,Computer,1,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,2,0,17.0,0.0,1.0,9.0,195,Stayed,Very close,7–12 months,Moderate,1,1,0.0134,0,Low,3402
51535,0,24.0,Phone,1,9.0,Credit Card,Female,3.0,3,Grocery,4,Single,4,0,18.0,1.0,3.01,0.0,237,Stayed,Very close,13–24 months,High,5,4,0.0093,0,Low,3440
51536,0,25.0,Phone,1,6.0,Debit Card,Male,3.0,4,Others,3,Married,1,0,15.71,7.0,11.0,9.0,300,Stayed,Very close,25+ months,High,1,5,0.0011,0,Low,3514
51537,0,10.19,Phone,1,15.0,CC,Female,4.0,3,Mobile Phone,4,Single,2,0,16.0,0.0,1.0,3.0,123,Stayed,Close,7–12 months,Moderate,4,1,0.1461,0,Medium,2533
51538,1,0.0,Phone,1,29.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,4,1,13.0,1.0,1.0,1.0,159,Churned,Moderate,0–6 months,Moderate,5,1,0.8578,1,High,391
51539,0,10.19,Computer,1,13.0,CC,Male,2.0,1,Mobile Phone,1,Married,5,0,14.0,1.0,2.0,2.0,121,Stayed,Close,7–12 months,Moderate,5,2,0.0635,0,Low,3033
51540,0,18.0,Computer,1,8.0,Credit Card,Male,3.0,4,Grocery,1,Married,10,0,23.0,1.75,11.0,8.0,268,Stayed,Very close,13–24 months,High,2,5,0.0571,0,Low,3073
51541,0,10.0,Phone,1,27.0,Debit Card,Male,3.0,1,Mobile Phone,5,Married,2,1,12.0,1.0,1.0,7.0,136,Stayed,Moderate,7–12 months,Moderate,2,1,0.3006,0,Medium,1881
51542,0,8.0,Computer,1,8.0,Credit Card,Female,2.0,3,Laptop & Accessory,4,Single,6,0,11.0,0.0,1.0,2.0,144,Stayed,Very close,7–12 months,Moderate,5,1,0.2764,0,Medium,1969
51543,0,15.0,Computer,1,27.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Married,3,0,16.0,0.0,1.0,2.0,153,Stayed,Moderate,13–24 months,Moderate,5,1,0.0475,0,Low,3135
51544,0,11.0,Phone,1,8.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,10,0,14.0,1.0,1.0,0.0,166,Stayed,Very close,7–12 months,Moderate,5,1,0.077,0,Low,2945
51545,0,11.0,Phone,1,35.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,1,Married,4,0,18.0,0.0,1.0,7.0,163,Stayed,Far,7–12 months,Moderate,2,1,0.0243,0,Low,3315
51546,0,0.0,Computer,1,6.0,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Married,6,0,19.0,2.0,2.0,0.0,143,Stayed,Very close,0–6 months,Moderate,5,2,0.8207,1,High,482
51547,0,22.0,Computer,1,24.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,2,1,15.0,0.0,1.0,7.0,168,Stayed,Moderate,13–24 months,Moderate,2,1,0.0061,0,Low,3468
51548,0,7.0,Computer,1,16.0,Credit Card,Male,2.0,3,Mobile Phone,3,Married,2,1,17.0,2.0,2.0,0.0,138,Stayed,Close,7–12 months,Moderate,5,2,0.6748,1,High,864
51549,0,13.0,Phone,1,25.0,CC,Male,2.93,3,Laptop & Accessory,1,Married,9,1,15.0,3.0,3.0,7.0,127,Stayed,Moderate,13–24 months,Moderate,2,4,0.5279,1,High,1193
51550,1,1.0,Phone,1,35.0,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,8,1,19.0,1.0,1.0,0.0,167,Churned,Far,0–6 months,Moderate,5,1,0.8845,1,High,322
51551,1,0.0,Phone,3,33.0,E wallet,Female,2.0,3,Fashion,1,Married,2,0,22.0,0.0,1.0,9.0,176,Churned,Far,0–6 months,Moderate,1,1,0.3948,0,Medium,1555
51552,0,0.0,Phone,1,15.6,Debit Card,Male,2.0,1,Mobile Phone,4,Married,2,1,16.0,2.0,2.0,2.0,123,Stayed,Close,0–6 months,Moderate,5,2,0.7962,1,High,559
51553,0,10.19,Computer,1,24.0,CC,Female,3.0,3,Mobile Phone,1,Single,2,0,13.0,0.0,1.0,7.0,122,Stayed,Moderate,7–12 months,Moderate,2,1,0.1061,0,Low,2759
51554,0,13.0,Computer,1,15.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Married,10,0,14.0,0.0,1.0,2.0,149,Stayed,Close,13–24 months,Moderate,5,1,0.2933,0,Medium,1911
51555,0,19.0,Phone,1,6.0,Credit Card,Male,3.0,3,Fashion,5,Married,8,0,16.0,0.0,1.0,3.0,194,Stayed,Very close,13–24 months,Moderate,4,1,0.0462,0,Low,3145
51556,1,0.0,Phone,3,10.0,Credit Card,Male,2.0,5,Fashion,1,Married,2,0,11.0,6.0,9.0,8.0,204,Churned,Very close,0–6 months,High,2,5,0.8088,1,High,519
51557,0,3.0,Computer,1,6.0,Debit Card,Male,2.0,4,Fashion,3,Single,2,0,22.0,4.0,5.0,8.0,185,Stayed,Very close,0–6 months,Moderate,2,5,0.4164,0,Medium,1483
51558,0,0.0,Computer,3,26.0,Debit Card,Female,2.0,3,Laptop & Accessory,3,Single,2,0,14.0,1.0,1.0,7.0,200,Stayed,Moderate,0–6 months,Moderate,2,1,0.2961,0,Medium,1898
51559,0,24.0,Phone,1,14.0,Debit Card,Male,2.0,4,Fashion,4,Married,6,0,16.0,2.0,4.0,4.54,225,Stayed,Close,13–24 months,High,3,4,0.014,0,Low,3396
51560,1,0.0,Phone,1,15.6,Cash on Delivery,Female,2.0,3,Mobile Phone,5,Single,6,1,11.0,0.0,1.0,4.0,127,Churned,Close,0–6 months,Moderate,3,1,0.9848,1,High,24
51561,0,14.0,Phone,3,12.0,Debit Card,Female,3.0,3,Fashion,1,Single,4,1,18.0,0.0,3.01,0.0,236,Stayed,Close,13–24 months,High,5,4,0.422,0,Medium,1462
51562,1,0.0,Computer,3,32.0,E wallet,Female,2.0,4,Laptop & Accessory,5,Single,6,0,15.0,1.0,1.0,1.0,167,Churned,Far,0–6 months,Moderate,5,1,0.9448,1,High,151
51563,1,10.19,Phone,1,6.0,Cash on Delivery,Male,2.0,3,Mobile Phone,3,Single,1,0,14.0,0.0,1.0,5.0,121,Churned,Very close,7–12 months,Moderate,2,1,0.1712,0,Medium,2419
51564,0,18.0,Computer,3,12.0,Credit Card,Female,2.0,4,Fashion,1,Single,7,0,12.0,5.0,12.0,8.0,189,Stayed,Close,13–24 months,Moderate,2,5,0.4887,0,High,1286
51565,0,27.0,Phone,3,9.0,E wallet,Female,2.0,3,Laptop & Accessory,5,Married,3,0,14.0,1.0,1.0,5.0,159,Stayed,Very close,25+ months,Moderate,2,1,0.0003,0,Low,3522
51566,0,9.0,Phone,1,11.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Single,9,0,16.0,2.0,3.0,7.0,159,Stayed,Close,7–12 months,Moderate,2,4,0.1892,0,Medium,2337
51567,0,6.0,Phone,1,15.6,CC,Female,2.0,4,Mobile Phone,4,Married,7,0,21.0,0.0,1.0,1.0,126,Stayed,Close,0–6 months,Moderate,5,1,0.3233,0,Medium,1803
51568,0,10.0,Computer,1,17.0,UPI,Male,2.0,3,Fashion,1,Married,2,1,14.0,1.0,1.0,4.54,222,Stayed,Close,7–12 months,High,3,1,0.1494,0,Medium,2514
51569,0,11.0,Phone,3,9.0,Debit Card,Male,3.0,3,Fashion,3,Married,1,0,12.0,1.0,5.0,13.0,206,Stayed,Very close,7–12 months,High,1,5,0.0416,0,Low,3181
51570,0,4.0,Computer,1,6.0,Credit Card,Male,2.0,5,Laptop & Accessory,3,Married,1,0,12.0,0.0,1.0,4.0,143,Stayed,Very close,0–6 months,Moderate,3,1,0.0884,0,Low,2869
51571,0,10.19,Phone,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,4,0,17.0,0.0,1.0,0.0,122,Stayed,Very close,7–12 months,Moderate,5,1,0.1355,0,Medium,2589
51572,0,10.0,Computer,3,10.0,E wallet,Male,2.93,3,Mobile Phone,1,Married,5,0,17.0,3.0,5.0,8.0,128,Stayed,Very close,7–12 months,Moderate,2,5,0.3511,0,Medium,1705
51573,0,2.0,Computer,3,6.0,Credit Card,Female,2.0,3,Fashion,1,Married,2,0,14.0,4.0,4.0,1.0,179,Stayed,Very close,0–6 months,Moderate,5,4,0.3759,0,Medium,1613
51574,0,8.0,Computer,3,6.0,E wallet,Female,3.0,3,Fashion,3,Single,2,0,14.0,1.0,1.0,8.0,188,Stayed,Very close,7–12 months,Moderate,2,1,0.2839,0,Medium,1944
51575,1,0.0,Phone,1,15.6,CC,Male,2.0,4,Mobile Phone,1,Single,2,1,13.0,0.0,1.0,1.0,124,Churned,Close,0–6 months,Moderate,5,1,0.9025,1,High,273
51576,0,25.0,Phone,1,8.0,Debit Card,Female,2.0,4,Mobile Phone,1,Single,8,0,15.0,2.0,2.0,2.0,132,Stayed,Very close,25+ months,Moderate,5,2,0.0038,0,Low,3487
51577,0,15.0,Phone,1,10.0,Cash on Delivery,Male,2.0,3,Others,1,Married,2,0,15.71,0.0,11.0,15.0,292,Stayed,Very close,13–24 months,High,1,5,0.0701,0,Low,2993
51578,0,10.19,Phone,2,12.0,CC,Male,2.0,3,Mobile Phone,3,Married,9,0,17.0,0.0,2.0,2.0,123,Stayed,Close,7–12 months,Moderate,5,2,0.3189,0,Medium,1819
51579,0,23.0,Phone,3,6.0,Credit Card,Female,3.0,3,Others,1,Married,4,0,15.71,1.0,1.0,6.0,295,Stayed,Very close,13–24 months,High,2,1,0.0041,0,Low,3484
51580,1,0.0,Phone,1,15.6,CC,Male,2.0,3,Mobile Phone,1,Married,6,1,13.0,1.0,1.0,4.0,124,Churned,Close,0–6 months,Moderate,3,1,0.8288,1,High,463
51581,0,16.0,Phone,3,22.0,E wallet,Female,3.0,3,Grocery,1,Married,6,1,22.0,0.0,3.01,9.0,261,Stayed,Moderate,13–24 months,High,1,4,0.1032,0,Low,2777
51582,1,0.0,Phone,1,8.0,Debit Card,Female,2.93,3,Mobile Phone,5,Married,8,0,20.0,1.0,1.0,7.0,127,Churned,Very close,0–6 months,Moderate,2,1,0.6602,1,High,904
51583,0,25.0,Computer,3,8.0,Debit Card,Male,3.0,4,Others,3,Single,2,1,18.0,1.75,15.0,12.0,291,Stayed,Very close,25+ months,High,1,5,0.0709,0,Low,2987
51584,0,5.0,Phone,3,10.0,Debit Card,Female,2.0,3,Mobile Phone,4,Married,3,0,11.0,1.0,1.0,2.0,139,Stayed,Very close,0–6 months,Moderate,5,1,0.3157,0,Medium,1827
51585,1,0.0,Phone,1,6.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,1,1,14.0,0.0,1.0,2.0,137,Churned,Very close,0–6 months,Moderate,5,1,0.8662,1,High,373
51586,0,10.19,Phone,1,6.0,CC,Female,3.0,3,Mobile Phone,3,Married,8,0,14.0,1.0,1.0,2.0,122,Stayed,Very close,7–12 months,Moderate,5,1,0.1426,0,Medium,2550
51587,0,5.0,Computer,3,32.0,E wallet,Male,3.0,3,Laptop & Accessory,1,Married,1,0,18.0,2.0,2.0,2.0,145,Stayed,Far,0–6 months,Moderate,5,2,0.2,0,Medium,2284
51588,0,14.0,Phone,1,25.0,Debit Card,Male,2.93,3,Laptop & Accessory,5,Married,3,0,16.0,0.0,1.0,0.0,131,Stayed,Moderate,13–24 months,Moderate,5,1,0.193,0,Medium,2320
51589,0,13.0,Phone,1,30.0,Cash on Delivery,Male,3.0,3,Laptop & Accessory,1,Married,2,0,17.0,2.0,4.0,7.0,133,Stayed,Moderate,13–24 months,Moderate,2,4,0.1479,0,Medium,2522
51590,0,18.0,Phone,1,6.0,UPI,Male,3.0,1,Others,1,Married,1,0,15.71,1.0,1.0,7.0,292,Stayed,Very close,13–24 months,High,2,1,0.0024,0,Low,3501
51591,0,4.0,Computer,1,9.0,Credit Card,Male,3.0,3,Fashion,3,Married,10,0,12.0,2.0,3.01,2.0,237,Stayed,Very close,0–6 months,High,5,4,0.4727,0,High,1321
51592,0,6.0,Phone,1,11.0,Debit Card,Female,2.93,4,Mobile Phone,1,Married,2,0,13.0,0.0,1.0,2.0,129,Stayed,Close,0–6 months,Moderate,5,1,0.0562,0,Low,3080
51593,0,7.0,Phone,1,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,5,Married,7,0,13.0,0.0,5.0,9.0,160,Stayed,Very close,7–12 months,Moderate,1,5,0.1711,0,Medium,2420
51594,0,10.0,Phone,1,6.0,Credit Card,Female,2.0,4,Mobile Phone,5,Married,3,0,14.0,0.0,1.0,2.0,139,Stayed,Very close,7–12 months,Moderate,5,1,0.0868,0,Low,2882
51595,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,1,Laptop & Accessory,3,Married,5,0,17.0,1.0,1.0,2.0,164,Stayed,Close,13–24 months,Moderate,5,1,0.0079,0,Low,3452
51596,1,0.0,Computer,1,16.0,Credit Card,Male,3.0,3,Fashion,3,Married,7,0,11.0,0.0,1.0,0.0,200,Churned,Close,0–6 months,Moderate,5,1,0.7221,1,High,744
51597,0,12.0,Computer,1,8.0,Cash on Delivery,Female,3.0,3,Fashion,3,Single,1,0,25.0,6.0,11.0,4.54,209,Stayed,Very close,7–12 months,High,3,5,0.2947,0,Medium,1905
51598,0,2.0,Phone,1,15.6,Debit Card,Male,2.0,3,Mobile Phone,1,Single,2,0,19.0,1.0,1.0,5.0,123,Stayed,Close,0–6 months,Moderate,2,1,0.3794,0,Medium,1601
51599,0,15.0,Phone,1,23.0,Debit Card,Female,2.0,1,Laptop & Accessory,5,Single,4,1,13.0,1.0,1.0,2.0,165,Stayed,Moderate,13–24 months,Moderate,5,1,0.2079,0,Medium,2246
51600,0,2.0,Phone,3,26.0,E wallet,Male,2.0,3,Laptop & Accessory,1,Married,3,0,14.0,1.0,1.0,2.0,169,Stayed,Moderate,0–6 months,Moderate,5,1,0.2577,0,Medium,2038
51601,0,0.0,Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,1,0,12.0,1.0,1.0,2.0,149,Stayed,Very close,0–6 months,Moderate,5,1,0.085,0,Low,2890
51602,0,15.0,Phone,1,15.6,CC,Female,2.0,4,Mobile Phone,5,Married,1,1,11.0,7.0,7.0,8.0,126,Stayed,Close,13–24 months,Moderate,2,5,0.5318,1,High,1185
51603,0,13.0,Phone,1,8.0,Credit Card,Male,2.0,3,Others,3,Married,1,0,15.71,3.0,3.0,9.0,294,Stayed,Very close,13–24 months,High,1,4,0.0506,0,Low,3115
51604,0,24.0,Phone,1,6.0,Debit Card,Male,2.93,3,Mobile Phone,1,Married,2,0,11.0,1.0,1.0,0.0,127,Stayed,Very close,13–24 months,Moderate,5,1,0.0036,0,Low,3489
51605,1,0.0,Computer,1,35.0,Credit Card,Male,3.0,4,Mobile Phone,4,Single,1,0,11.0,0.0,1.0,4.0,135,Churned,Far,0–6 months,Moderate,3,1,0.8873,1,High,315
51606,0,5.0,Computer,1,13.0,Debit Card,Male,2.93,1,Mobile Phone,4,Married,2,0,20.0,0.0,1.0,3.0,128,Stayed,Close,0–6 months,Moderate,4,1,0.1032,0,Low,2777
51607,0,11.0,Computer,3,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,1,Married,4,0,18.0,1.0,7.0,5.0,152,Stayed,Very close,7–12 months,Moderate,2,5,0.0816,0,Low,2913
51608,0,10.19,Phone,1,8.0,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Single,5,0,13.0,0.0,1.0,4.0,122,Stayed,Very close,7–12 months,Moderate,3,1,0.4591,0,High,1357
51609,0,19.0,Phone,3,8.0,Cash on Delivery,Female,3.0,5,Grocery,4,Married,4,1,12.0,1.75,7.0,7.0,269,Stayed,Very close,13–24 months,High,2,5,0.2536,0,Medium,2056
51610,1,0.0,Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,3,Single,3,0,11.0,0.0,1.0,0.0,135,Churned,Very close,0–6 months,Moderate,5,1,0.7251,1,High,738
51611,0,2.0,Phone,3,8.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Married,3,0,19.0,1.0,1.0,0.0,166,Stayed,Very close,0–6 months,Moderate,5,1,0.2584,0,Medium,2034
51612,0,4.0,Phone,1,29.0,Credit Card,Male,3.0,4,Laptop & Accessory,1,Married,1,0,21.0,0.0,7.0,8.0,156,Stayed,Moderate,0–6 months,Moderate,2,5,0.0585,0,Low,3065
51613,0,0.0,Computer,1,11.0,Debit Card,Male,2.0,1,Laptop & Accessory,5,Married,2,0,12.0,1.0,1.0,5.0,140,Stayed,Close,0–6 months,Moderate,2,1,0.166,0,Medium,2438
51614,0,18.0,Phone,1,26.0,Credit Card,Male,3.0,3,Grocery,1,Married,1,1,14.0,2.0,3.01,10.0,235,Stayed,Moderate,13–24 months,High,1,4,0.0284,0,Low,3281
51615,0,9.0,Phone,1,12.0,Debit Card,Male,2.0,3,Mobile Phone,1,Married,1,0,11.0,1.0,10.0,11.0,132,Stayed,Close,7–12 months,Moderate,1,5,0.0537,0,Low,3094
51616,0,28.0,Phone,1,6.0,Credit Card,Male,2.0,3,Others,5,Single,1,1,14.0,1.75,4.0,13.0,290,Stayed,Very close,25+ months,High,1,4,0.0011,0,Low,3514
51617,1,10.0,Computer,1,35.0,Debit Card,Male,2.0,3,Fashion,4,Married,2,1,12.0,4.0,9.0,4.54,218,Churned,Far,7–12 months,High,3,5,0.7785,1,High,604
51618,0,10.19,Phone,1,15.0,CC,Male,3.0,3,Mobile Phone,1,Married,2,0,23.0,1.0,1.0,4.0,121,Stayed,Close,7–12 months,Moderate,3,1,0.032,0,Low,3251
