OrderNumber,ProductKey,CustomerKey,OrderDate,ShippingDate,DueDate,SalesAmount,Quantity,Price
SO56230,290,13456,2013-04-15,2013-04-22,2013-04-27,4,1,4
SO56230,285,13456,2013-04-15,2013-04-22,2013-04-27,21,1,21
SO56230,225,13456,2013-04-15,2013-04-22,2013-04-27,50,1,50
SO56231,287,7301,2013-04-15,2013-04-22,2013-04-27,33,1,33
SO56231,238,7301,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56232,69,5390,2013-04-15,2013-04-22,2013-04-27,2443,1,2443
SO56232,5,5390,2013-04-15,2013-04-22,2013-04-27,9,1,9
SO56232,295,5390,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56233,290,257,2013-04-15,2013-04-22,2013-04-27,4,1,4
SO56233,215,257,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56234,291,17107,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56234,105,17107,2013-04-15,2013-04-22,2013-04-27,8,1,8
SO56235,291,17054,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56235,221,17054,2013-04-15,2013-04-22,2013-04-27,55,1,55
SO56235,277,17054,2013-04-15,2013-04-22,2013-04-27,9,1,9
SO56236,291,17005,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56236,238,17005,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56237,285,16665,2013-04-15,2013-04-22,2013-04-27,21,1,21
SO56237,290,16665,2013-04-15,2013-04-22,2013-04-27,4,1,4
SO56237,215,16665,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56238,287,4512,2013-04-15,2013-04-22,2013-04-27,33,1,33
SO56238,290,4512,2013-04-15,2013-04-22,2013-04-27,4,1,4
SO56239,283,12840,2013-04-15,2013-04-22,2013-04-27,30,1,30
SO56240,283,11748,2013-04-15,2013-04-22,2013-04-27,30,1,30
SO56240,238,11748,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56241,283,12358,2013-04-15,2013-04-22,2013-04-27,30,1,30
SO56241,293,12358,2013-04-15,2013-04-22,2013-04-27,64,1,64
SO56241,289,12358,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56242,4,2180,2013-04-15,2013-04-22,2013-04-27,10,1,10
SO56242,295,2180,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56242,221,2180,2013-04-15,2013-04-22,2013-04-27,55,1,55
SO56242,105,2180,2013-04-15,2013-04-22,2013-04-27,8,1,8
SO56243,295,10806,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56243,4,10806,2013-04-15,2013-04-22,2013-04-27,10,1,10
SO56243,217,10806,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56244,277,4544,2013-04-15,2013-04-22,2013-04-27,9,1,9
SO56244,267,4544,2013-04-15,2013-04-22,2013-04-27,70,1,70
SO56245,295,713,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56245,238,713,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56246,295,5789,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56246,217,5789,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56247,289,5144,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56247,111,5144,2013-04-15,2013-04-22,2013-04-27,22,1,22
SO56248,111,7129,2013-04-15,2013-04-22,2013-04-27,22,1,22
SO56248,292,7129,2013-04-15,2013-04-22,2013-04-27,64,1,64
SO56249,289,8947,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56249,282,8947,2013-04-15,2013-04-22,2013-04-27,25,1,25
SO56249,111,8947,2013-04-15,2013-04-22,2013-04-27,22,1,22
SO56249,217,8947,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56250,267,17453,2013-04-15,2013-04-22,2013-04-27,70,1,70
SO56251,283,13547,2013-04-15,2013-04-22,2013-04-27,30,1,30
SO56251,289,13547,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56251,238,13547,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56252,291,375,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56252,288,375,2013-04-15,2013-04-22,2013-04-27,29,1,29
SO56252,217,375,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56253,291,567,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56253,238,567,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56254,284,1203,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56254,289,1203,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56254,238,1203,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56255,284,972,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56255,289,972,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56255,217,972,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56256,10,4883,2013-04-15,2013-04-22,2013-04-27,540,1,540
SO56256,282,4883,2013-04-15,2013-04-22,2013-04-27,25,1,25
SO56256,205,4883,2013-04-15,2013-04-22,2013-04-27,24,1,24
SO56257,81,16885,2013-04-15,2013-04-22,2013-04-27,742,1,742
SO56257,295,16885,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56257,5,16885,2013-04-15,2013-04-22,2013-04-27,9,1,9
SO56258,19,5713,2013-04-15,2013-04-22,2013-04-27,769,1,769
SO56258,267,5713,2013-04-15,2013-04-22,2013-04-27,70,1,70
SO56259,65,3130,2013-04-15,2013-04-22,2013-04-27,1701,1,1701
SO56260,67,8558,2013-04-15,2013-04-22,2013-04-27,1701,1,1701
SO56260,286,8558,2013-04-15,2013-04-22,2013-04-27,25,1,25
SO56260,271,8558,2013-04-15,2013-04-22,2013-04-27,54,1,54
SO56261,41,10000,2013-04-15,2013-04-22,2013-04-27,540,1,540
SO56261,5,10000,2013-04-15,2013-04-22,2013-04-27,9,1,9
SO56261,295,10000,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56262,40,17211,2013-04-15,2013-04-22,2013-04-27,540,1,540
SO56262,204,17211,2013-04-15,2013-04-22,2013-04-27,24,1,24
SO56263,41,9988,2013-04-15,2013-04-22,2013-04-27,540,1,540
SO56263,5,9988,2013-04-15,2013-04-22,2013-04-27,9,1,9
SO56263,295,9988,2013-04-15,2013-04-22,2013-04-27,5,1,5
SO56264,102,18195,2013-04-15,2013-04-22,2013-04-27,2384,1,2384
SO56264,216,18195,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56265,70,8561,2013-04-15,2013-04-22,2013-04-27,2443,1,2443
SO56265,287,8561,2013-04-15,2013-04-22,2013-04-27,33,1,33
SO56265,290,8561,2013-04-15,2013-04-22,2013-04-27,4,1,4
SO56265,215,8561,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56265,206,8561,2013-04-15,2013-04-22,2013-04-27,24,1,24
SO56266,69,8577,2013-04-15,2013-04-22,2013-04-27,2443,1,2443
SO56266,290,8577,2013-04-15,2013-04-22,2013-04-27,4,1,4
SO56266,287,8577,2013-04-15,2013-04-22,2013-04-27,33,1,33
SO56267,68,7930,2013-04-15,2013-04-22,2013-04-27,2443,1,2443
SO56267,105,7930,2013-04-15,2013-04-22,2013-04-27,8,1,8
SO56268,27,473,2013-04-15,2013-04-22,2013-04-27,2320,1,2320
SO56268,238,473,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56269,26,152,2013-04-15,2013-04-22,2013-04-27,2295,1,2295
SO56269,111,152,2013-04-15,2013-04-22,2013-04-27,22,1,22
SO56269,238,152,2013-04-15,2013-04-22,2013-04-27,2,1,2
SO56270,27,1347,2013-04-15,2013-04-22,2013-04-27,2320,1,2320
SO56270,216,1347,2013-04-15,2013-04-22,2013-04-27,35,1,35
SO56271,39,10337,2013-04-15,2013-04-22,2013-04-27,540,1,540
SO56271,5,10337,2013-04-15,2013-04-22,2013-04-27,9,1,9
SO56271,105,10337,2013-04-15,2013-04-22,2013-04-27,8,1,8
SO56272,54,8892,2013-04-15,2013-04-22,2013-04-27,1120,1,1120
SO56272,273,8892,2013-04-15,2013-04-22,2013-04-27,54,1,54
SO56273,290,5347,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56273,238,5347,2013-04-16,2013-04-23,2013-04-28,2,1,2
SO56274,4,17951,2013-04-16,2013-04-23,2013-04-28,10,1,10
SO56274,216,17951,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56275,4,17943,2013-04-16,2013-04-23,2013-04-28,10,1,10
SO56276,66,9853,2013-04-16,2013-04-23,2013-04-28,1701,1,1701
SO56276,273,9853,2013-04-16,2013-04-23,2013-04-28,54,1,54
SO56276,103,9853,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56277,278,1673,2013-04-16,2013-04-23,2013-04-28,159,1,159
SO56278,13,6721,2013-04-16,2013-04-23,2013-04-28,565,1,565
SO56278,103,6721,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56278,215,6721,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56279,75,1334,2013-04-16,2013-04-23,2013-04-28,2443,1,2443
SO56279,287,1334,2013-04-16,2013-04-23,2013-04-28,33,1,33
SO56279,103,1334,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56280,271,654,2013-04-16,2013-04-23,2013-04-28,54,1,54
SO56281,291,278,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56281,221,278,2013-04-16,2013-04-23,2013-04-28,55,1,55
SO56281,105,278,2013-04-16,2013-04-23,2013-04-28,8,1,8
SO56282,290,521,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56282,215,521,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56282,205,521,2013-04-16,2013-04-23,2013-04-28,24,1,24
SO56283,290,531,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56283,217,531,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56284,290,508,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56284,286,508,2013-04-16,2013-04-23,2013-04-28,25,1,25
SO56284,216,508,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56285,285,16534,2013-04-16,2013-04-23,2013-04-28,21,1,21
SO56285,290,16534,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56286,282,699,2013-04-16,2013-04-23,2013-04-28,25,1,25
SO56286,206,699,2013-04-16,2013-04-23,2013-04-28,24,1,24
SO56287,288,16047,2013-04-16,2013-04-23,2013-04-28,29,1,29
SO56287,291,16047,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56287,238,16047,2013-04-16,2013-04-23,2013-04-28,2,1,2
SO56288,287,14435,2013-04-16,2013-04-23,2013-04-28,33,1,33
SO56288,290,14435,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56288,238,14435,2013-04-16,2013-04-23,2013-04-28,2,1,2
SO56289,287,12794,2013-04-16,2013-04-23,2013-04-28,33,1,33
SO56289,290,12794,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56289,238,12794,2013-04-16,2013-04-23,2013-04-28,2,1,2
SO56290,283,8840,2013-04-16,2013-04-23,2013-04-28,30,1,30
SO56290,289,8840,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56290,215,8840,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56291,267,4857,2013-04-16,2013-04-23,2013-04-28,70,1,70
SO56291,103,4857,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56292,268,9353,2013-04-16,2013-04-23,2013-04-28,70,1,70
SO56292,276,9353,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56293,267,809,2013-04-16,2013-04-23,2013-04-28,70,1,70
SO56293,205,809,2013-04-16,2013-04-23,2013-04-28,24,1,24
SO56294,277,7521,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56294,268,7521,2013-04-16,2013-04-23,2013-04-28,70,1,70
SO56295,268,9749,2013-04-16,2013-04-23,2013-04-28,70,1,70
SO56295,271,9749,2013-04-16,2013-04-23,2013-04-28,54,1,54
SO56296,289,13774,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56296,238,13774,2013-04-16,2013-04-23,2013-04-28,2,1,2
SO56297,289,12717,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56297,111,12717,2013-04-16,2013-04-23,2013-04-28,22,1,22
SO56298,111,3123,2013-04-16,2013-04-23,2013-04-28,22,1,22
SO56298,103,3123,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56299,289,5049,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56299,215,5049,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56300,295,8318,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56301,286,5470,2013-04-16,2013-04-23,2013-04-28,25,1,25
SO56301,290,5470,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56301,216,5470,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56302,283,8376,2013-04-16,2013-04-23,2013-04-28,30,1,30
SO56302,289,8376,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56302,111,8376,2013-04-16,2013-04-23,2013-04-28,22,1,22
SO56302,294,8376,2013-04-16,2013-04-23,2013-04-28,64,1,64
SO56303,290,10085,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56303,285,10085,2013-04-16,2013-04-23,2013-04-28,21,1,21
SO56303,238,10085,2013-04-16,2013-04-23,2013-04-28,2,1,2
SO56304,295,10076,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56304,221,10076,2013-04-16,2013-04-23,2013-04-28,55,1,55
SO56305,290,13573,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56306,285,10122,2013-04-16,2013-04-23,2013-04-28,21,1,21
SO56307,285,15991,2013-04-16,2013-04-23,2013-04-28,21,1,21
SO56307,238,15991,2013-04-16,2013-04-23,2013-04-28,2,1,2
SO56308,284,1192,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56308,289,1192,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56308,293,1192,2013-04-16,2013-04-23,2013-04-28,64,1,64
SO56308,111,1192,2013-04-16,2013-04-23,2013-04-28,22,1,22
SO56309,4,1660,2013-04-16,2013-04-23,2013-04-28,10,1,10
SO56309,221,1660,2013-04-16,2013-04-23,2013-04-28,55,1,55
SO56309,276,1660,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56310,225,1269,2013-04-16,2013-04-23,2013-04-28,50,1,50
SO56311,216,581,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56312,65,5948,2013-04-16,2013-04-23,2013-04-28,1701,1,1701
SO56312,217,5948,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56313,64,5974,2013-04-16,2013-04-23,2013-04-28,1701,1,1701
SO56313,286,5974,2013-04-16,2013-04-23,2013-04-28,25,1,25
SO56313,290,5974,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56313,105,5974,2013-04-16,2013-04-23,2013-04-28,8,1,8
SO56313,241,5974,2013-04-16,2013-04-23,2013-04-28,120,1,120
SO56314,69,5374,2013-04-16,2013-04-23,2013-04-28,2443,1,2443
SO56314,290,5374,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56314,287,5374,2013-04-16,2013-04-23,2013-04-28,33,1,33
SO56314,215,5374,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56314,293,5374,2013-04-16,2013-04-23,2013-04-28,64,1,64
SO56315,25,2179,2013-04-16,2013-04-23,2013-04-28,2295,1,2295
SO56315,111,2179,2013-04-16,2013-04-23,2013-04-28,22,1,22
SO56316,24,1209,2013-04-16,2013-04-23,2013-04-28,2295,1,2295
SO56316,111,1209,2013-04-16,2013-04-23,2013-04-28,22,1,22
SO56316,103,1209,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56316,225,1209,2013-04-16,2013-04-23,2013-04-28,50,1,50
SO56317,88,3844,2013-04-16,2013-04-23,2013-04-28,742,1,742
SO56317,216,3844,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56318,96,18192,2013-04-16,2013-04-23,2013-04-28,2384,1,2384
SO56318,103,18192,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56319,75,8556,2013-04-16,2013-04-23,2013-04-28,2443,1,2443
SO56319,216,8556,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56319,270,8556,2013-04-16,2013-04-23,2013-04-28,54,1,54
SO56320,70,2525,2013-04-16,2013-04-23,2013-04-28,2443,1,2443
SO56320,5,2525,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56320,295,2525,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56321,75,7932,2013-04-16,2013-04-23,2013-04-28,2443,1,2443
SO56321,287,7932,2013-04-16,2013-04-23,2013-04-28,33,1,33
SO56321,290,7932,2013-04-16,2013-04-23,2013-04-28,4,1,4
SO56321,238,7932,2013-04-16,2013-04-23,2013-04-28,2,1,2
SO56322,26,751,2013-04-16,2013-04-23,2013-04-28,2295,1,2295
SO56322,221,751,2013-04-16,2013-04-23,2013-04-28,55,1,55
SO56323,28,1672,2013-04-16,2013-04-23,2013-04-28,2320,1,2320
SO56324,27,1674,2013-04-16,2013-04-23,2013-04-28,2320,1,2320
SO56324,4,1674,2013-04-16,2013-04-23,2013-04-28,10,1,10
SO56324,295,1674,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56325,84,15485,2013-04-16,2013-04-23,2013-04-28,742,1,742
SO56326,88,15486,2013-04-16,2013-04-23,2013-04-28,742,1,742
SO56327,25,1002,2013-04-16,2013-04-23,2013-04-28,2295,1,2295
SO56327,4,1002,2013-04-16,2013-04-23,2013-04-28,10,1,10
SO56327,295,1002,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56327,103,1002,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56328,102,13960,2013-04-16,2013-04-23,2013-04-28,2384,1,2384
SO56328,217,13960,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56329,98,740,2013-04-16,2013-04-23,2013-04-28,2384,1,2384
SO56329,295,740,2013-04-16,2013-04-23,2013-04-28,5,1,5
SO56329,5,740,2013-04-16,2013-04-23,2013-04-28,9,1,9
SO56330,40,11887,2013-04-16,2013-04-23,2013-04-28,540,1,540
SO56330,215,11887,2013-04-16,2013-04-23,2013-04-28,35,1,35
SO56330,204,11887,2013-04-16,2013-04-23,2013-04-28,24,1,24
SO56331,58,9164,2013-04-16,2013-04-23,2013-04-28,1120,1,1120
SO56332,57,13909,2013-04-17,2013-04-24,2013-04-29,1120,1,1120
SO56332,215,13909,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56333,56,12543,2013-04-17,2013-04-24,2013-04-29,1120,1,1120
SO56333,217,12543,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56334,28,1658,2013-04-17,2013-04-24,2013-04-29,2320,1,2320
SO56334,111,1658,2013-04-17,2013-04-24,2013-04-29,22,1,22
SO56335,24,1331,2013-04-17,2013-04-24,2013-04-29,2295,1,2295
SO56335,295,1331,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56335,4,1331,2013-04-17,2013-04-24,2013-04-29,10,1,10
SO56335,206,1331,2013-04-17,2013-04-24,2013-04-29,24,1,24
SO56336,24,613,2013-04-17,2013-04-24,2013-04-29,2295,1,2295
SO56336,111,613,2013-04-17,2013-04-24,2013-04-29,22,1,22
SO56336,4,613,2013-04-17,2013-04-24,2013-04-29,10,1,10
SO56337,28,2687,2013-04-17,2013-04-24,2013-04-29,2320,1,2320
SO56337,221,2687,2013-04-17,2013-04-24,2013-04-29,55,1,55
SO56338,91,1006,2013-04-17,2013-04-24,2013-04-29,1215,1,1215
SO56339,286,4129,2013-04-17,2013-04-24,2013-04-29,25,1,25
SO56339,238,4129,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56340,283,6058,2013-04-17,2013-04-24,2013-04-29,30,1,30
SO56340,238,6058,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56341,295,9418,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56341,270,9418,2013-04-17,2013-04-24,2013-04-29,54,1,54
SO56341,103,9418,2013-04-17,2013-04-24,2013-04-29,9,1,9
SO56342,291,12998,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56342,215,12998,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56343,67,9852,2013-04-17,2013-04-24,2013-04-29,1701,1,1701
SO56343,216,9852,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56344,64,9857,2013-04-17,2013-04-24,2013-04-29,1701,1,1701
SO56345,289,124,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56345,282,124,2013-04-17,2013-04-24,2013-04-29,25,1,25
SO56345,105,124,2013-04-17,2013-04-24,2013-04-29,8,1,8
SO56346,283,12470,2013-04-17,2013-04-24,2013-04-29,30,1,30
SO56347,287,3567,2013-04-17,2013-04-24,2013-04-29,33,1,33
SO56347,290,3567,2013-04-17,2013-04-24,2013-04-29,4,1,4
SO56347,278,3567,2013-04-17,2013-04-24,2013-04-29,159,1,159
SO56348,287,14024,2013-04-17,2013-04-24,2013-04-29,33,1,33
SO56348,290,14024,2013-04-17,2013-04-24,2013-04-29,4,1,4
SO56348,238,14024,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56349,4,2733,2013-04-17,2013-04-24,2013-04-29,10,1,10
SO56349,295,2733,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56349,272,2733,2013-04-17,2013-04-24,2013-04-29,54,1,54
SO56350,283,11139,2013-04-17,2013-04-24,2013-04-29,30,1,30
SO56350,289,11139,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56350,238,11139,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56351,4,10617,2013-04-17,2013-04-24,2013-04-29,10,1,10
SO56351,295,10617,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56351,272,10617,2013-04-17,2013-04-24,2013-04-29,54,1,54
SO56352,4,9504,2013-04-17,2013-04-24,2013-04-29,10,1,10
SO56352,295,9504,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56353,295,16244,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56353,224,16244,2013-04-17,2013-04-24,2013-04-29,50,1,50
SO56354,289,4345,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56355,289,3476,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56355,238,3476,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56356,289,7180,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56357,286,5256,2013-04-17,2013-04-24,2013-04-29,25,1,25
SO56357,290,5256,2013-04-17,2013-04-24,2013-04-29,4,1,4
SO56357,278,5256,2013-04-17,2013-04-24,2013-04-29,159,1,159
SO56358,287,2497,2013-04-17,2013-04-24,2013-04-29,33,1,33
SO56358,290,2497,2013-04-17,2013-04-24,2013-04-29,4,1,4
SO56359,282,9571,2013-04-17,2013-04-24,2013-04-29,25,1,25
SO56359,289,9571,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56359,217,9571,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56359,222,9571,2013-04-17,2013-04-24,2013-04-29,50,1,50
SO56360,283,8389,2013-04-17,2013-04-24,2013-04-29,30,1,30
SO56360,289,8389,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56360,238,8389,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56360,105,8389,2013-04-17,2013-04-24,2013-04-29,8,1,8
SO56361,289,4419,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56361,284,4419,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56361,238,4419,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56362,11,8128,2013-04-17,2013-04-24,2013-04-29,565,1,565
SO56362,4,8128,2013-04-17,2013-04-24,2013-04-29,10,1,10
SO56362,295,8128,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56363,18,3090,2013-04-17,2013-04-24,2013-04-29,769,1,769
SO56363,268,3090,2013-04-17,2013-04-24,2013-04-29,70,1,70
SO56363,270,3090,2013-04-17,2013-04-24,2013-04-29,54,1,54
SO56364,29,2101,2013-04-17,2013-04-24,2013-04-29,2320,1,2320
SO56364,111,2101,2013-04-17,2013-04-24,2013-04-29,22,1,22
SO56364,216,2101,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56365,67,12107,2013-04-17,2013-04-24,2013-04-29,1701,1,1701
SO56365,5,12107,2013-04-17,2013-04-24,2013-04-29,9,1,9
SO56365,295,12107,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56365,216,12107,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56365,204,12107,2013-04-17,2013-04-24,2013-04-29,24,1,24
SO56366,66,12108,2013-04-17,2013-04-24,2013-04-29,1701,1,1701
SO56366,5,12108,2013-04-17,2013-04-24,2013-04-29,9,1,9
SO56366,295,12108,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56367,40,17210,2013-04-17,2013-04-24,2013-04-29,540,1,540
SO56367,215,17210,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56368,96,18191,2013-04-17,2013-04-24,2013-04-29,2384,1,2384
SO56368,103,18191,2013-04-17,2013-04-24,2013-04-29,9,1,9
SO56368,272,18191,2013-04-17,2013-04-24,2013-04-29,54,1,54
SO56369,29,1357,2013-04-17,2013-04-24,2013-04-29,2320,1,2320
SO56369,111,1357,2013-04-17,2013-04-24,2013-04-29,22,1,22
SO56370,84,15487,2013-04-17,2013-04-24,2013-04-29,742,1,742
SO56370,5,15487,2013-04-17,2013-04-24,2013-04-29,9,1,9
SO56371,28,991,2013-04-17,2013-04-24,2013-04-29,2320,1,2320
SO56371,295,991,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56371,4,991,2013-04-17,2013-04-24,2013-04-29,10,1,10
SO56371,216,991,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56372,94,12284,2013-04-17,2013-04-24,2013-04-29,1215,1,1215
SO56372,216,12284,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56373,93,14381,2013-04-17,2013-04-24,2013-04-29,1215,1,1215
SO56373,216,14381,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56374,38,14657,2013-04-17,2013-04-24,2013-04-29,540,1,540
SO56375,39,14660,2013-04-17,2013-04-24,2013-04-29,540,1,540
SO56375,285,14660,2013-04-17,2013-04-24,2013-04-29,21,1,21
SO56375,290,14660,2013-04-17,2013-04-24,2013-04-29,4,1,4
SO56375,238,14660,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56376,96,1645,2013-04-17,2013-04-24,2013-04-29,2384,1,2384
SO56376,216,1645,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56377,25,1382,2013-04-18,2013-04-25,2013-04-30,2295,1,2295
SO56377,215,1382,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56377,103,1382,2013-04-18,2013-04-25,2013-04-30,9,1,9
SO56378,27,1287,2013-04-18,2013-04-25,2013-04-30,2320,1,2320
SO56378,111,1287,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56378,293,1287,2013-04-18,2013-04-25,2013-04-30,64,1,64
SO56379,105,17598,2013-04-18,2013-04-25,2013-04-30,8,1,8
SO56380,289,9251,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56380,283,9251,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56380,238,9251,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56381,283,5641,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56381,289,5641,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56381,217,5641,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56382,111,5920,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56382,217,5920,2013-04-18,2013-04-25,2013-04-30,35,1,35
